Index	norge	modell	likestilling	paradoks	myte	voldta
20120202-6754387	0	0	1	0	0	0
20120202-6754397	5	1	0	0	0	0
20120202-6754415	1	0	0	0	0	0
20120202-6754421	0	0	0	0	0	0
20120202-6754425	0	0	0	0	0	0
20120202-6754450	1	0	0	0	0	0
20120202-6754455	1	0	0	0	0	0
20120202-6754459	1	0	0	0	0	0
20120202-6754501	1	0	0	0	0	0
20120202-6754510	1	0	0	0	0	0
20120202-6754523	0	0	0	0	0	0
20120202-6754524	0	1	0	2	0	0
20120202-6754533	0	0	0	0	0	0
20120202-6754535	0	0	0	0	0	0
20120202-6754542	4	0	0	0	0	0
20120202-6754599	3	0	3	0	0	0
20120202-6754615	0	0	0	0	0	0
20120202-6754617	1	0	0	0	0	0
20120202-6754619	0	0	0	0	0	0
20120202-6754620	6	0	0	0	0	0
20120202-6754659	3	0	0	0	0	0
20120202-6754660	0	0	0	0	0	2
20120202-6754663	1	0	0	0	0	0
20120202-6754669	1	0	0	0	0	0
20120202-6754671	0	0	0	0	0	0
20120202-6754683	0	0	0	0	0	0
20120202-6754704	0	0	0	0	0	0
20120202-6754708	0	1	0	2	0	0
20120202-6754709	0	0	0	0	0	0
20120202-6754722	0	0	0	0	0	0
20120202-6754725	0	0	0	0	0	0
20120202-6754747	0	0	0	0	0	0
20120202-6754748	1	0	0	0	0	0
20120202-6754749	0	0	0	0	0	0
20120202-6754750	1	0	0	0	1	0
20120202-6754752	3	0	0	0	0	0
20120202-6754753	4	0	0	0	0	0
20120202-6754755	0	0	0	0	0	0
20120202-6754773	0	0	0	0	0	0
20120202-6754792	0	0	0	0	0	0
20120202-6754812	0	0	0	0	0	0
20120202-6754816	0	0	0	0	0	0
20120202-6754822	1	0	0	0	0	0
20120202-6754842	0	0	0	0	0	0
20120202-6754858	1	0	0	0	0	0
20120202-6754869	0	0	0	0	0	0
20120202-6754877	0	0	0	0	0	0
20120202-6754896	0	0	0	0	0	0
20120202-6754952	0	0	0	0	0	0
20120202-6754958	0	0	0	0	0	0
20120202-6754966	0	0	0	0	0	0
20120203-14600	0	0	0	0	0	0
20120203-14999	0	0	0	0	0	0
20120203-15020	0	0	0	0	0	0
20120203-15037	0	0	0	0	0	0
20120203-15069	0	4	0	0	0	0
20120203-15088	0	0	0	0	0	0
20120203-15133	0	0	0	0	0	0
20120203-15138	1	1	0	0	0	0
20120203-15140	1	0	0	0	0	0
20120203-15154	7	0	0	0	0	0
20120203-15175	2	0	0	0	0	0
20120203-15224	0	0	0	0	0	0
20120203-15236	0	0	0	0	0	0
20120203-15298	0	0	0	0	0	0
20120203-222669	0	0	0	0	0	0
20120203-222689	0	0	0	0	0	0
20120203-222690	0	0	0	0	0	0
20120203-222695	0	0	0	0	0	0
20120203-222698	0	0	0	0	0	0
20120203-222704	2	0	0	0	0	0
20120203-222710	1	0	0	0	0	0
20120203-222718	0	0	0	0	0	0
20120203-222723	0	0	0	0	0	0
20120203-222726	0	0	0	0	0	0
20120203-222729	0	0	0	0	0	0
20120203-222732	0	0	0	0	0	0
20120203-222733	0	0	0	0	0	0
20120203-222737	0	0	0	0	0	0
20120203-222750	1	0	0	0	0	0
20120203-222753	3	0	0	0	0	0
20120203-222757	1	0	0	0	0	0
20120203-222765	0	0	0	0	0	0
20120203-222767	0	0	0	0	0	0
20120203-222772	0	0	0	0	0	0
20120203-222777	0	0	0	0	0	0
20120203-222780	0	0	0	0	0	0
20120203-222782	0	0	0	0	0	0
20120203-222784	1	0	0	0	0	0
20120203-222791	0	0	0	0	0	0
20120203-222797	0	0	0	0	0	0
20120203-222803	0	0	0	0	0	0
20120203-222805	0	0	0	0	0	0
20120203-222811	0	0	0	0	0	0
20120203-222815	0	0	0	0	0	0
20120203-222817	0	0	0	0	0	0
20120203-222820	3	0	0	0	0	0
20120203-222822	0	0	0	0	0	0
20120203-222828	1	0	0	0	0	0
20120203-222837	0	0	0	0	0	0
20120203-222844	0	0	0	0	0	0
20120203-222847	0	0	0	0	0	0
20120203-222850	0	0	0	0	0	0
20120203-222851	0	0	0	0	0	0
20120203-222853	0	0	0	0	0	0
20120203-222862	0	0	0	0	0	0
20120203-222865	0	0	0	0	0	0
20120203-222868	0	0	0	0	0	0
20120203-4269972	0	0	0	0	0	0
20120203-4270232	0	0	0	0	0	0
20120203-4270263	1	0	0	0	0	0
20120203-4270274	1	0	0	0	0	0
20120203-4270278	2	0	0	0	0	0
20120203-4270289	5	0	0	0	0	0
20120203-6752768	3	0	0	0	0	0
20120203-6753141	6	1	0	0	0	0
20120203-6753948	1	0	0	0	0	0
20120203-6754217	0	0	0	0	0	0
20120203-6754465	2	1	0	0	0	0
20120203-6754849	2	0	0	0	0	0
20120203-6754851	3	0	0	0	0	0
20120203-6754876	0	0	0	0	0	0
20120203-6754902	4	1	0	0	0	0
20120203-6754944	1	0	0	0	0	0
20120203-6754965	0	0	0	0	0	0
20120203-6754973	0	0	0	0	0	0
20120203-6754977	0	0	0	0	0	0
20120203-6754978	0	0	0	0	0	0
20120203-6754979	1	0	0	0	0	0
20120203-6754980	0	0	0	0	0	0
20120203-6754985	0	0	0	0	0	0
20120203-6754991	0	0	0	0	0	0
20120203-6754998	3	0	0	1	0	0
20120203-6755002	0	0	0	0	0	0
20120203-6755004	0	0	0	0	0	0
20120203-6755030	7	0	0	0	0	0
20120203-6755031	0	0	0	0	0	0
20120203-6755038	0	0	0	0	0	0
20120203-6755049	0	0	0	0	0	0
20120203-6755053	3	0	0	0	0	0
20120203-6755070	0	0	0	0	0	0
20120203-6755074	1	0	0	0	0	0
20120203-6755088	3	0	0	0	0	0
20120203-6755091	3	0	0	0	0	0
20120203-6755095	1	0	0	0	0	0
20120203-6755102	0	0	0	0	0	0
20120203-6755106	2	0	0	0	0	0
20120203-6755112	0	0	0	0	0	0
20120203-6755143	0	0	0	0	0	0
20120203-6755146	0	0	0	0	0	0
20120203-6755165	9	0	0	0	0	0
20120203-6755172	0	0	0	0	0	0
20120203-6755193	0	0	0	0	0	0
20120203-6755205	0	0	0	0	0	0
20120203-6755210	0	0	0	0	0	0
20120203-6755213	0	0	0	0	0	0
20120203-6755215	1	0	0	0	0	0
20120203-6755221	0	0	0	0	0	0
20120203-6755223	0	0	0	0	0	0
20120203-6755230	0	0	0	0	0	0
20120203-6755238	0	0	0	0	0	0
20120203-6755239	0	0	0	0	0	0
20120203-6755244	3	2	0	0	0	0
20120203-6755264	1	0	0	0	0	0
20120203-6755265	0	0	0	0	0	0
20120203-6755280	0	0	0	0	0	0
20120203-6755286	0	0	0	0	0	0
20120203-6755293	0	0	0	0	0	0
20120203-6755315	0	0	0	0	0	0
20120203-6755324	0	0	0	0	0	0
20120203-6755326	0	0	0	0	0	0
20120203-6755356	0	0	0	0	0	0
20120203-6755369	1	0	0	0	0	0
20120203-6755422	1	0	0	0	0	0
20120203-6755435	5	0	0	0	0	0
20120203-6755439	0	0	0	0	0	0
20120203-6755460	0	0	0	0	0	0
20120203-6755463	0	0	0	0	0	0
20120203-6755466	0	0	0	0	0	0
20120203-6755475	0	0	0	0	0	0
20120203-6755519	7	0	0	0	0	0
20120203-6755550	0	0	0	0	0	0
20120203-6755552	0	0	0	0	0	0
20120203-6755589	0	0	0	0	0	0
20120203-6755596	0	0	0	0	0	0
20120203-6755604	0	0	0	0	0	0
20120203-6755623	0	0	0	0	0	0
20120203-6755646	0	0	0	0	0	0
20120203-6755675	0	0	0	0	0	1
20120203-6755679	0	0	0	0	0	0
20120203-6755684	0	0	0	0	0	0
20120203-6755688	0	0	0	0	0	0
20120203-6755711	0	0	0	0	0	0
20120203-6755757	2	0	0	0	0	0
20120203-6755761	0	0	0	0	0	0
20120203-6755786	0	0	0	0	0	0
20120204-15318	0	0	0	0	0	0
20120204-222879	0	0	0	0	0	0
20120204-222881	0	0	0	0	0	0
20120204-222883	1	0	0	0	0	0
20120204-222884	0	0	0	0	0	0
20120204-222889	0	0	0	0	0	0
20120204-222890	0	0	0	0	0	0
20120204-222892	0	0	0	0	0	0
20120204-222893	0	0	0	0	0	0
20120204-222895	0	0	0	0	0	0
20120204-222898	0	0	0	0	0	0
20120204-222899	0	0	0	0	0	0
20120204-222900	0	0	0	0	0	0
20120204-222901	0	0	0	0	0	0
20120204-222905	0	0	0	0	0	0
20120204-222909	0	0	0	0	0	0
20120204-222910	0	0	0	0	0	0
20120204-222912	0	0	0	0	0	0
20120204-222913	0	0	0	0	0	0
20120204-222917	0	0	0	0	0	0
20120204-222918	0	0	0	0	0	0
20120204-222919	2	0	0	0	0	0
20120204-222920	0	0	0	0	0	0
20120204-222922	1	0	0	0	0	0
20120204-222924	0	0	0	0	0	0
20120204-222925	0	0	0	0	0	0
20120204-222926	0	0	0	0	0	0
20120204-222927	0	0	0	0	0	0
20120204-222929	0	0	0	0	0	0
20120204-222930	0	0	0	0	0	0
20120204-222940	0	0	0	0	0	0
20120204-222941	0	0	0	0	0	0
20120204-222942	0	0	0	0	0	0
20120204-222944	0	0	0	0	0	0
20120204-222946	1	0	0	0	0	0
20120204-222948	0	0	0	0	0	0
20120204-222949	1	0	0	0	0	0
20120204-222952	0	0	0	0	0	0
20120204-222958	0	0	0	0	0	0
20120204-222964	0	0	0	0	0	0
20120204-222967	0	0	0	0	0	0
20120204-222969	0	0	0	0	0	0
20120204-222974	0	0	0	0	0	0
20120204-222975	0	0	0	0	0	0
20120204-222977	0	0	0	0	0	0
20120204-222984	0	0	0	0	0	0
20120204-222998	0	0	0	0	0	0
20120204-223005	0	0	0	0	0	0
20120204-223006	0	0	0	0	0	0
20120204-223011	0	0	0	0	0	0
20120204-223016	0	0	0	0	0	0
20120204-223019	0	0	0	0	0	0
20120204-223023	0	0	0	0	0	0
20120204-6755167	0	1	0	0	0	0
20120204-6755320	0	0	0	0	0	0
20120204-6755378	3	2	0	0	0	0
20120204-6755699	6	1	0	0	0	0
20120204-6755703	3	0	0	0	0	0
20120204-6755710	0	0	0	0	0	0
20120204-6755725	0	0	0	0	0	0
20120204-6755735	1	0	0	0	0	0
20120204-6755766	0	0	0	0	0	0
20120204-6755773	0	0	0	0	0	0
20120204-6755778	3	0	0	0	0	0
20120204-6755792	0	0	0	0	0	0
20120204-6755794	0	0	0	0	0	0
20120204-6755797	0	0	0	0	0	0
20120204-6755798	0	0	0	0	0	0
20120204-6755800	2	0	0	0	0	0
20120204-6755803	4	0	0	0	0	0
20120204-6755805	0	0	0	0	0	0
20120204-6755810	0	0	0	0	0	0
20120204-6755820	0	0	0	0	0	0
20120204-6755822	0	0	0	0	0	0
20120204-6755823	0	0	0	0	0	0
20120204-6755825	0	0	0	0	0	0
20120204-6755826	0	0	0	0	0	0
20120204-6755831	0	0	0	0	0	0
20120204-6755845	0	0	0	0	0	0
20120204-6755861	0	0	0	0	0	0
20120204-6755876	0	0	0	0	0	0
20120204-6755886	0	0	0	0	0	0
20120204-6755892	0	0	0	0	0	0
20120204-6755894	3	0	0	0	0	0
20120204-6755902	0	0	0	0	0	0
20120204-6755903	0	0	0	0	0	0
20120204-6755904	0	0	0	0	0	1
20120204-6755916	1	0	0	0	0	0
20120204-6755925	0	0	0	0	0	0
20120204-6755926	0	0	0	0	0	0
20120204-6755949	0	0	0	0	0	0
20120204-6755965	0	0	0	0	0	0
20120204-6755968	0	0	0	0	0	0
20120204-6755971	0	0	0	0	0	0
20120204-6755988	0	0	0	0	0	0
20120204-6755995	5	1	0	0	0	0
20120204-6756027	0	0	0	0	0	0
20120204-6756041	2	0	0	0	0	0
20120204-6756051	2	0	0	0	0	0
20120204-6756055	4	1	0	0	0	0
20120204-6756067	0	0	0	0	0	0
20120204-6756069	0	0	0	0	0	0
20120205-223033	0	0	0	0	0	0
20120205-223039	0	0	0	0	0	0
20120205-223044	0	0	0	0	0	0
20120205-223046	0	0	0	0	0	0
20120205-223047	0	0	0	0	0	0
20120205-223048	0	0	0	0	0	0
20120205-223050	0	0	0	0	0	0
20120205-223051	0	0	0	0	0	0
20120205-223055	0	0	0	0	0	0
20120205-223056	0	0	0	0	0	0
20120205-223057	0	0	0	0	0	0
20120205-223061	3	0	0	0	0	0
20120205-223062	1	0	0	0	0	0
20120205-223064	0	0	0	0	0	0
20120205-223065	0	0	0	0	0	0
20120205-223068	1	0	0	0	0	0
20120205-223072	0	0	0	0	0	0
20120205-223073	0	0	0	0	0	0
20120205-223079	1	0	0	0	0	0
20120205-223082	2	0	0	0	0	0
20120205-223085	0	0	0	0	0	0
20120205-223087	5	0	0	0	0	0
20120205-223091	0	0	0	0	0	0
20120205-223095	0	0	0	0	0	0
20120205-223098	2	0	0	0	0	0
20120205-223102	0	0	0	0	0	0
20120205-223103	3	0	0	0	0	0
20120205-223106	1	0	0	0	0	0
20120205-223109	0	0	0	0	0	0
20120205-223113	0	0	0	0	0	0
20120205-223115	0	0	0	0	0	0
20120205-223121	0	0	0	0	0	0
20120205-223125	0	0	0	0	0	0
20120205-223130	0	0	0	0	0	0
20120205-223132	0	0	0	0	0	0
20120205-223139	0	0	0	0	0	0
20120205-223141	0	0	0	0	0	0
20120205-223147	0	0	0	0	0	0
20120205-223153	1	0	0	0	0	0
20120205-223170	0	0	0	0	0	0
20120205-223173	0	0	0	0	0	0
20120205-223174	0	0	0	0	0	0
20120205-223179	0	0	0	0	0	0
20120205-223188	0	0	0	0	0	0
20120205-223198	0	0	0	0	0	0
20120205-223201	0	0	0	0	0	0
20120205-223203	0	0	0	0	0	0
20120205-223215	0	0	0	0	0	0
20120205-223218	0	0	0	0	0	0
20120205-223223	0	0	0	0	0	0
20120205-223233	0	0	0	0	0	0
20120205-6755448	0	0	0	0	0	0
20120205-6755530	5	0	0	0	0	0
20120205-6755756	0	0	0	0	0	0
20120205-6755992	1	0	0	0	0	0
20120205-6756008	1	0	0	0	0	0
20120205-6756021	0	0	0	0	0	0
20120205-6756033	0	0	0	0	0	0
20120205-6756037	0	0	0	0	0	0
20120205-6756085	6	0	0	0	0	0
20120205-6756090	2	0	0	0	0	0
20120205-6756106	0	0	0	0	0	0
20120205-6756110	0	0	0	0	0	0
20120205-6756111	0	0	0	0	0	0
20120205-6756122	0	0	0	0	0	0
20120205-6756133	0	0	0	0	0	0
20120205-6756142	0	0	0	0	0	0
20120205-6756159	3	0	0	0	0	0
20120205-6756176	0	0	0	0	0	0
20120205-6756177	0	0	0	0	0	0
20120205-6756188	0	0	0	0	0	0
20120205-6756190	0	0	0	0	0	0
20120205-6756193	0	0	0	0	0	0
20120205-6756198	0	0	0	0	0	0
20120205-6756234	0	0	0	0	0	0
20120205-6756253	0	0	0	0	0	0
20120205-6756257	0	0	0	0	0	0
20120205-6756267	0	0	0	0	0	0
20120205-6756272	1	0	0	0	0	0
20120205-6756294	1	0	0	0	0	0
20120205-6756296	1	0	0	0	0	0
20120205-6756298	0	0	0	0	0	0
20120205-6756308	0	0	0	0	0	0
20120205-6756351	0	0	0	0	0	0
20120205-6756352	0	0	0	0	0	0
20120205-6756356	0	0	0	0	0	0
20120205-6756359	0	0	0	0	0	0
20120205-6756418	9	0	0	0	0	0
20120205-6756449	0	0	0	0	0	0
20120205-6756463	0	0	0	0	0	0
20120206-15286	0	0	0	0	0	0
20120206-15324	1	0	0	0	0	0
20120206-223215	0	0	0	1	0	0
20120206-223236	0	0	0	0	0	0
20120206-223238	0	0	0	0	0	0
20120206-223244	0	0	0	0	0	0
20120206-223245	0	0	0	0	0	0
20120206-223248	1	0	0	0	0	0
20120206-223250	0	0	0	0	0	0
20120206-223252	0	1	0	0	0	0
20120206-223255	0	0	0	0	0	0
20120206-223257	2	0	0	0	0	0
20120206-223259	1	0	0	0	0	0
20120206-223263	0	0	0	0	0	0
20120206-223265	0	0	0	0	0	0
20120206-223269	0	0	0	0	0	0
20120206-223272	2	0	0	0	0	0
20120206-223276	0	0	0	0	0	0
20120206-223277	1	0	0	0	0	0
20120206-223278	0	0	0	0	0	0
20120206-223279	0	0	0	0	0	0
20120206-223280	0	0	0	0	0	0
20120206-223284	0	0	0	0	0	0
20120206-223289	0	0	0	0	0	0
20120206-223290	0	0	0	0	0	0
20120206-223292	2	0	0	0	0	0
20120206-223293	0	0	0	0	0	0
20120206-223294	0	0	0	0	0	0
20120206-223295	1	0	0	0	0	0
20120206-223306	1	0	0	0	0	0
20120206-223308	0	0	0	0	0	0
20120206-223310	0	0	0	0	0	0
20120206-223312	0	0	0	0	0	0
20120206-223313	0	0	0	0	0	0
20120206-223317	0	0	0	0	0	0
20120206-223318	1	0	0	0	0	0
20120206-223320	0	0	0	0	0	0
20120206-223323	0	0	0	0	0	0
20120206-223325	1	0	0	0	0	0
20120206-223326	0	0	0	0	0	0
20120206-223328	1	3	0	0	0	0
20120206-223332	0	0	0	0	0	0
20120206-4270330	1	0	0	0	0	0
20120206-4270332	0	0	0	0	0	0
20120206-4270341	4	0	0	0	0	0
20120206-6752265	1	10	0	0	0	0
20120206-6753240	0	0	0	0	0	0
20120206-6756001	0	0	0	0	0	0
20120206-6756370	3	0	0	1	0	0
20120206-6756374	0	0	0	0	0	0
20120206-6756382	0	0	0	0	0	0
20120206-6756397	0	1	0	0	0	0
20120206-6756404	1	0	0	2	0	0
20120206-6756413	1	0	0	0	0	0
20120206-6756439	3	8	0	0	0	0
20120206-6756446	0	0	0	0	0	0
20120206-6756475	0	0	0	0	0	0
20120206-6756477	0	0	0	0	0	0
20120206-6756483	0	0	0	0	0	0
20120206-6756490	1	0	0	0	0	0
20120206-6756492	0	0	0	0	0	0
20120206-6756498	0	0	0	0	0	0
20120206-6756502	0	0	0	0	0	0
20120206-6756505	0	0	0	0	0	0
20120206-6756518	0	0	0	0	0	0
20120206-6756524	1	0	0	0	0	0
20120206-6756530	0	0	0	0	0	0
20120206-6756531	0	0	0	0	0	0
20120206-6756543	0	0	0	0	0	0
20120206-6756546	0	0	0	0	0	0
20120206-6756556	0	0	0	0	0	0
20120206-6756559	0	0	0	0	0	0
20120206-6756562	0	0	0	0	0	0
20120206-6756564	1	0	0	0	0	0
20120206-6756567	2	0	0	0	0	0
20120206-6756573	0	0	1	0	0	0
20120206-6756598	0	0	0	0	0	0
20120206-6756599	4	0	0	1	0	0
20120206-6756606	0	0	0	0	0	0
20120206-6756611	2	0	0	0	0	0
20120206-6756612	3	0	0	0	0	0
20120206-6756618	3	0	0	0	0	0
20120206-6756629	0	0	0	0	0	0
20120206-6756633	0	0	0	0	0	0
20120206-6756636	0	0	0	0	0	0
20120206-6756649	0	0	0	0	0	0
20120206-6756654	0	0	0	0	0	0
20120206-6756660	0	0	0	0	0	0
20120206-6756673	0	0	0	0	0	0
20120206-6756677	1	0	0	0	0	0
20120206-6756680	0	0	0	0	0	0
20120206-6756691	1	0	0	0	0	0
20120206-6756695	0	0	0	0	0	0
20120206-6756708	4	0	0	0	0	0
20120206-6756713	0	0	0	0	0	0
20120206-6756733	0	0	0	0	0	0
20120206-6756755	0	0	0	0	0	0
20120206-6756764	0	0	0	0	0	0
20120206-6756778	1	0	0	0	0	0
20120206-6756801	0	0	0	0	0	0
20120206-6756820	2	0	0	0	0	0
20120206-6756825	0	0	0	0	0	0
20120206-6756855	0	0	0	0	0	0
20120206-6756880	0	0	0	0	0	0
20120206-6756891	0	0	0	0	0	0
20120206-6756893	0	0	1	0	0	0
20120206-6756920	1	0	0	0	0	0
20120206-6756951	7	0	0	0	0	0
20120206-6756955	0	0	1	0	0	0
20120206-6756961	0	0	0	0	0	0
20120206-6756962	0	0	0	0	0	0
20120206-6757022	1	0	0	0	0	0
20120206-6757024	0	0	0	0	0	0
20120206-6757026	0	0	0	0	0	0
20120206-6757045	0	0	0	0	0	0
20120206-6757096	0	0	0	0	0	0
20120206-6757106	1	0	0	0	0	0
20120206-6757129	0	0	0	0	0	0
20120207-15233	0	0	0	0	0	0
20120207-15400	1	0	0	0	0	0
20120207-15417	0	1	0	0	0	0
20120207-15461	0	0	0	0	0	0
20120207-15469	0	0	0	0	0	0
20120207-15483	0	0	0	0	0	0
20120207-223336	3	0	0	1	0	0
20120207-223337	0	0	0	0	0	0
20120207-223340	0	0	0	0	0	0
20120207-223341	0	0	0	0	0	0
20120207-223342	0	0	0	0	0	0
20120207-223346	0	0	0	0	0	0
20120207-223347	0	0	0	0	0	0
20120207-223349	0	0	0	0	0	0
20120207-223354	0	0	0	0	0	0
20120207-223358	0	0	0	0	0	0
20120207-223359	0	0	0	0	0	0
20120207-223360	0	0	0	0	0	0
20120207-223365	0	0	0	0	0	0
20120207-223367	2	0	0	0	0	0
20120207-223369	0	0	0	0	0	0
20120207-223370	3	0	0	0	0	0
20120207-223374	0	0	0	0	0	0
20120207-223375	2	0	0	0	0	0
20120207-223377	0	0	0	0	0	0
20120207-223382	0	0	0	0	0	0
20120207-223387	0	0	0	0	0	0
20120207-223390	0	0	0	0	0	0
20120207-223391	0	0	0	0	0	0
20120207-223392	0	0	0	0	0	0
20120207-223394	3	0	0	0	0	0
20120207-223395	0	0	0	0	0	0
20120207-223396	0	0	0	0	0	0
20120207-223397	1	0	0	0	0	0
20120207-223399	0	0	0	0	0	0
20120207-223400	1	0	0	0	0	0
20120207-223401	4	0	0	0	0	0
20120207-223403	0	0	0	0	0	0
20120207-223404	0	0	0	0	0	0
20120207-223405	0	0	0	0	0	0
20120207-223406	0	0	0	0	0	0
20120207-223407	0	0	0	0	0	0
20120207-223408	0	0	0	0	0	0
20120207-223410	0	0	0	0	0	0
20120207-223412	0	0	0	0	0	0
20120207-223413	0	0	0	0	0	0
20120207-223415	0	0	0	0	0	0
20120207-223416	0	0	0	0	0	0
20120207-4270310	2	0	0	0	0	0
20120207-4270353	0	0	0	0	0	0
20120207-4270355	0	0	0	0	0	0
20120207-4270357	0	0	0	0	0	0
20120207-6755063	0	0	0	0	0	0
20120207-6755462	0	0	0	0	0	0
20120207-6755545	2	0	0	0	0	0
20120207-6756383	0	0	0	0	0	0
20120207-6756693	0	0	0	0	0	0
20120207-6756719	0	0	0	0	0	0
20120207-6757044	17	0	0	0	0	0
20120207-6757056	1	0	0	0	0	0
20120207-6757066	0	0	0	0	0	0
20120207-6757077	4	0	0	0	0	0
20120207-6757092	1	0	0	0	0	0
20120207-6757100	0	0	0	0	0	0
20120207-6757115	0	0	0	0	0	0
20120207-6757131	0	0	0	0	0	0
20120207-6757141	0	0	0	0	0	0
20120207-6757142	0	0	0	0	0	0
20120207-6757143	1	0	0	0	0	0
20120207-6757145	0	0	0	0	0	0
20120207-6757147	0	0	0	0	0	0
20120207-6757148	0	0	0	0	0	0
20120207-6757149	0	0	0	0	0	0
20120207-6757151	1	0	0	0	0	0
20120207-6757153	0	0	0	0	0	0
20120207-6757158	0	0	0	0	0	0
20120207-6757161	0	0	0	0	0	0
20120207-6757175	0	0	0	0	0	0
20120207-6757210	1	0	0	0	0	0
20120207-6757212	0	0	0	0	0	0
20120207-6757229	1	0	0	0	0	0
20120207-6757232	1	0	0	0	0	0
20120207-6757247	0	0	0	0	0	0
20120207-6757252	0	0	0	0	0	0
20120207-6757265	0	0	0	0	0	0
20120207-6757266	0	0	0	0	0	0
20120207-6757276	0	0	0	0	0	0
20120207-6757291	0	0	0	0	0	0
20120207-6757300	0	0	0	0	0	0
20120207-6757327	0	0	0	0	0	0
20120207-6757356	0	0	0	0	0	0
20120207-6757368	2	1	0	0	0	0
20120207-6757369	0	0	0	0	0	0
20120207-6757370	2	0	0	0	0	0
20120207-6757372	0	0	0	0	0	0
20120207-6757378	0	0	0	0	0	0
20120207-6757379	0	0	0	0	0	5
20120207-6757381	1	0	0	0	0	0
20120207-6757389	0	0	0	0	0	0
20120207-6757390	0	0	0	0	0	0
20120207-6757404	0	0	0	0	0	0
20120207-6757408	0	0	0	0	0	0
20120207-6757410	0	0	0	0	0	0
20120207-6757418	0	0	0	0	0	0
20120207-6757419	0	0	0	0	0	0
20120207-6757462	0	0	0	0	0	0
20120207-6757468	0	0	0	0	0	0
20120207-6757470	1	0	0	0	0	0
20120207-6757540	0	0	0	0	0	0
20120207-6757543	1	0	0	0	0	0
20120207-6757545	0	0	0	0	0	0
20120207-6757561	1	0	0	0	0	0
20120207-6757564	0	0	0	0	0	0
20120207-6757565	3	0	0	0	0	0
20120207-6757574	0	0	0	0	0	0
20120207-6757598	1	0	0	0	0	0
20120207-6757605	2	0	0	0	0	0
20120207-6757608	0	0	0	0	0	0
20120207-6757609	1	0	0	0	0	0
20120207-6757628	0	0	0	0	0	0
20120207-6757639	1	0	0	0	0	0
20120207-6757649	0	0	0	0	0	3
20120207-6757650	0	0	0	0	0	0
20120207-6757658	6	1	0	0	0	0
20120207-6757663	0	0	0	0	0	0
20120207-6757672	0	0	0	0	0	0
20120207-6757686	0	0	0	0	0	0
20120207-6757704	0	0	0	0	0	0
20120207-6757706	0	0	0	0	0	0
20120207-6757717	0	0	0	0	0	0
20120207-6757759	0	0	0	0	0	0
20120207-6757778	0	0	0	0	0	0
20120207-6757785	0	0	0	0	0	0
20120207-6757786	0	0	0	0	0	1
20120207-6757787	0	0	0	0	0	1
20120207-6757835	0	0	0	0	0	0
20120207-6757839	5	0	0	0	0	0
20120207-6757850	0	0	0	0	0	0
20120207-6757851	0	0	0	0	0	0
20120207-6757868	0	0	0	0	0	0
20120207-6757870	0	0	0	0	0	0
20120207-6757890	1	0	0	0	0	0
20120208-15262	0	0	0	0	0	0
20120208-15351	0	0	0	0	0	0
20120208-15497	1	1	0	0	0	0
20120208-15553	0	1	0	0	0	0
20120208-223418	0	0	0	0	0	0
20120208-223419	0	0	0	0	0	0
20120208-223420	4	0	0	0	0	0
20120208-223421	7	0	0	0	0	0
20120208-223426	4	0	0	0	0	0
20120208-223429	0	0	0	0	0	0
20120208-223432	0	0	0	0	0	0
20120208-223433	0	0	0	0	0	0
20120208-223434	1	0	0	0	0	0
20120208-223435	3	0	0	0	0	0
20120208-223438	0	0	0	0	0	0
20120208-223441	2	0	0	0	0	0
20120208-223442	1	0	0	0	0	0
20120208-223445	0	0	0	0	0	0
20120208-223447	4	0	0	0	0	0
20120208-223448	0	0	0	0	0	0
20120208-223450	0	0	0	0	0	0
20120208-223451	0	0	0	0	0	0
20120208-223458	1	0	0	0	0	0
20120208-223460	1	0	0	0	0	0
20120208-223463	0	0	0	0	0	0
20120208-223467	0	0	0	0	0	0
20120208-223470	0	0	0	0	0	0
20120208-223471	1	0	0	0	0	0
20120208-223474	4	0	0	0	0	0
20120208-223479	0	0	0	0	0	0
20120208-223481	0	0	0	0	0	0
20120208-223484	7	0	0	0	0	0
20120208-223495	0	0	0	0	0	0
20120208-223497	0	0	0	0	0	0
20120208-223498	0	0	0	0	0	0
20120208-223499	0	0	0	0	0	0
20120208-223500	0	0	0	0	0	0
20120208-223501	0	0	0	0	0	0
20120208-223502	0	0	0	0	0	0
20120208-223505	0	0	0	0	0	0
20120208-223508	1	0	0	0	0	0
20120208-223512	2	0	0	0	0	0
20120208-223513	0	0	0	0	0	0
20120208-223515	0	0	0	0	0	0
20120208-223517	0	0	0	0	0	0
20120208-223518	0	0	0	0	0	0
20120208-223519	0	0	0	0	0	0
20120208-223520	2	0	0	0	0	0
20120208-223522	0	0	0	0	0	0
20120208-223523	0	0	0	0	0	0
20120208-223524	0	0	0	0	0	0
20120208-223525	0	0	0	0	0	0
20120208-223526	1	0	0	0	0	0
20120208-223527	0	0	0	0	0	0
20120208-4270293	0	0	0	0	0	0
20120208-4270377	0	0	0	0	0	0
20120208-4270381	0	0	0	0	0	0
20120208-4270384	0	0	0	0	0	0
20120208-6754693	0	0	0	0	0	0
20120208-6757215	0	0	0	0	0	0
20120208-6757401	1	0	0	0	0	0
20120208-6757546	1	0	0	0	0	0
20120208-6757634	2	0	0	0	0	0
20120208-6757744	0	0	0	0	0	0
20120208-6757749	1	0	0	0	0	0
