Index	norge	modell	likestilling	paradoks	myte	voldta
20121006-fan-av-festus-i	1	0	0	0	0	0
20121006-figurativt-mote	0	0	0	0	0	0
20121006-folte-faremo-pr	0	0	0	0	0	0
20121006-fortsatt-glitre	0	0	0	0	0	0
20121006-helt-konge	0	0	0	0	0	0
20121006-helt-konge-	0	0	0	0	0	0
20121006-helt-konge-----	0	0	0	0	0	0
20121006-kinasyndromet	1	0	0	0	0	0
20121006-kinasyndromet-	1	0	0	0	0	0
20121006-kinasyndromet--	1	0	0	0	0	0
20121006-kjerlige-overgr	1	0	0	0	0	0
20121006-kurbad-for-kuns	0	0	0	0	0	0
20121006-lettere-a-komme	0	0	0	0	0	0
20121006-lop-og-kjop	2	0	0	0	0	0
20121006-lop-og-kjop-	2	0	0	0	0	0
20121006-marihuanavalget	0	0	0	0	0	0
20121006-mener-gode-ledi	0	0	0	0	0	0
20121006-mesterlig-fra-g	1	0	0	0	0	0
20121006-misjon-impossib	0	1	0	0	0	0
20121006-pampene-blant-o	2	0	0	0	0	0
20121006-real-har-kniven	0	0	0	0	0	0
20121006-romney-sliter-m	0	0	0	0	0	0
20121006-supermandag-med	1	0	0	0	0	0
20121006-takker-sykehuse	0	0	0	0	0	0
20121006-ti-millioner-ti	1	0	0	0	0	0
20121006-vil-rydde-opp-i	1	0	0	0	0	0
20121008-avviser-at-kjot	6	0	0	0	0	0
20121008-beskylder-regje	0	0	0	0	0	0
20121008-de-fleste-far-m	0	1	0	0	0	0
20121008-et-eu-i-miniaty	0	0	0	0	0	0
20121008-forbrytelsen-fe	0	0	0	0	0	0
20121008-gronn-skattesvi	4	0	0	0	0	0
20121008-kan-bli-lovlige	5	0	0	0	0	0
20121008-klandrer-seg-se	0	0	0	0	0	0
20121008-mer-til-rom-ute	2	0	0	0	0	0
20121008-nobelpris-for-f	0	0	0	0	0	0
20121008-ol-avreisen-for	0	0	0	0	0	0
20121008-presset-ut-just	0	0	0	0	0	0
20121008-rock-n-roll-mow	2	0	0	0	0	0
20121008-rotteracet-om-g	0	0	0	0	0	0
20121008-stromselgernes	4	0	0	0	0	0
20121008-stromselgernes-	4	0	0	0	0	0
20121008-uroen-i-entra-f	0	0	0	0	0	0
20121008-vaknet-opp	1	0	0	0	0	0
20121008-vaknet-opp-	1	0	0	0	0	0
20121008-vaknet-opp-----	1	0	0	0	0	0
20121008-vi-lykkes-ikke	0	2	6	0	0	0
20121008-vi-lykkes-ikke-	0	2	6	0	0	0
20121008-vil-ikke-gi-gas	0	0	0	0	0	0
20121009-75-mann-pa-tokt	9	0	0	0	0	0
20121009-antyder-britisk	0	0	0	0	0	0
20121009-branns-niende-s	1	0	0	0	0	0
20121009-de-fattiges-man	0	0	0	0	0	0
20121009-en-anelse-for-s	0	0	0	0	0	0
20121009-en-gronnere-vin	1	0	0	0	0	0
20121009-enda-flere-spor	3	0	0	0	0	0
20121009-festivalvinnere	1	0	2	0	0	0
20121009-fra-dirty-harry	1	0	0	0	0	0
20121009-hans-jobb-er-vi	0	0	1	0	0	0
20121009-hysj-tjenestene	3	0	0	0	0	0
20121009-ikke-gonok	0	1	0	0	0	0
20121009-ikke-gonok-	0	1	0	0	0	0
20121009-ikke-gonok--	0	1	0	0	0	0
20121009-lover-politi-fo	0	0	0	0	0	0
20121009-matprat-i-heise	0	0	0	0	0	0
20121009-mobbes-til-sykm	3	0	0	0	0	0
20121009-og-sa-var-det-d	0	2	0	0	0	0
20121009-oygard-nekter-s	0	0	0	0	0	0
20121009-solhjell-settes	0	0	0	0	0	0
20121009-stappfulle-tog	0	0	0	0	0	0
20121009-stappfulle-tog-	0	0	0	0	0	0
20121009-store-stror-mil	3	0	0	0	0	0
20121009-sudansk-mann-pa	9	0	0	0	0	0
20121009-tror-pa-fortsat	2	0	0	0	0	0
20121009-unntakstilstand	0	0	0	0	0	0
20121010-16-aringen-besk	0	0	0	0	0	0
20121010-370-milliarder	1	0	0	0	0	0
20121010-370-milliarder-	1	0	0	0	0	0
20121010-altfor-sjenert	1	0	0	1	0	0
20121010-article265302.z	0	0	0	0	0	0
20121010-article265303.z	0	0	0	0	0	0
20121010-article265305.z	2	0	0	0	0	0
20121010-article265346.z	0	0	0	0	0	0
20121010-brooklyn-for-be	1	0	0	0	0	0
20121010-by-satt-under-a	0	0	0	0	0	0
20121010-den-oppriktige-	0	0	0	0	0	0
20121010-drillo-skuffet	3	0	0	0	0	0
20121010-drillo-skuffet-	3	0	0	0	0	0
20121010-dumper-klimakvo	2	0	0	0	0	0
20121010-elevjubel-for-f	1	0	0	0	0	0
20121010-forbulyst-	0	0	0	0	0	0
20121010-forbulyst---	0	0	0	0	0	0
20121010-forteller-de-an	2	0	0	0	0	0
20121010-ikke-tid-til-me	0	0	0	0	0	0
20121010-jeg-ville-ikke	0	0	0	0	0	0
20121010-jeg-ville-ikke-	0	0	0	0	0	0
20121010-mener-det-er-fo	1	0	0	0	0	0
20121010-mer-sykefravar	0	0	0	0	0	0
20121010-mer-sykefravar-	0	0	0	0	0	0
20121010-merkel-mott-av	0	0	0	0	0	0
20121010-merkel-mott-av-	0	0	0	0	0	0
20121010-n-av-pussy-riot	0	0	0	0	0	0
20121010-okt-motstand-mo	0	0	0	0	0	0
20121010-provosert-og-sa	3	0	0	0	0	0
20121010-pst-avslorte-ag	8	0	0	0	0	0
20121010-romney-i-tet	0	0	0	0	0	0
20121010-romney-i-tet-	0	0	0	0	0	0
20121010-romney-i-tet---	0	0	0	0	0	0
20121010-slik-blir-du-al	2	0	0	0	0	0
20121010-sperringer-rund	0	0	0	0	0	0
20121010-teatermann-kan	2	0	0	0	0	0
20121010-teatermann-kan-	2	0	0	0	0	0
20121010-tidenes-arkeolo	0	1	0	0	0	0
20121010-trivielt-om-kje	0	0	0	0	0	0
20121010-vil-nekte-stort	0	0	0	0	0	0
20121011-article265413.z	7	0	0	0	0	0
20121011-avler-levende-k	6	0	0	0	0	0
20121011-byradet-vil-leg	0	0	0	1	0	0
20121011-dronning-mot-al	7	0	0	0	0	0
20121011-ei-jente-med-et	1	0	0	0	0	0
20121011-en-ganske-sa-fi	3	2	0	0	0	0
20121011-feirer-jentenes	2	0	0	0	0	0
20121011-ga-styreverv-ti	0	0	0	0	0	0
20121011-graten-stoppet	0	0	0	0	0	0
20121011-kinesisk-forfat	0	0	0	0	0	0
20121011-kjargaard-ville	1	0	0	0	0	0
20121011-krever-at-tilta	0	0	0	0	0	0
20121011-kronjuveler-ska	0	0	0	0	0	0
20121011-legalisering-na	0	0	0	0	0	0
20121011-med-onske-om-et	0	0	0	0	0	0
20121011-mener-styret-i	0	0	0	0	0	0
20121011-mener-styret-i-	0	0	0	0	0	0
20121011-na-ma-biden-bev	0	0	0	0	0	0
20121011-null-rodgronn-s	2	0	0	0	0	0
20121011-over-700-berort	0	0	0	0	0	0
20121011-populer-som-ny	3	3	0	0	0	0
20121011-populer-som-ny-	3	3	0	0	0	0
20121011-reagerer-pa-dir	0	0	0	0	0	0
20121011-seks-prosent-un	1	0	0	0	0	0
20121011-skuffet-over-ri	0	0	0	0	0	0
20121011-syndebukk-kan-b	2	0	0	0	0	0
20121011-tidlos-tidsreis	0	0	0	1	0	0
20121011-toffere-for-rus	0	0	0	0	0	0
20121011-toppmote-om-opp	0	0	0	0	0	0
20121011-tror-pa-ny-poli	1	0	0	0	0	0
20121012-256385	5	0	0	0	0	0
20121012-256387	0	0	0	0	0	0
20121012-256389	0	0	0	0	0	0
20121012-256393	2	0	0	0	0	0
20121012-256394	0	0	0	0	0	0
20121012-256395	0	0	0	0	0	0
20121012-256396	2	1	0	0	0	0
20121012-256397	0	0	0	0	0	0
20121012-256414	2	0	0	0	0	0
20121012-256415	1	0	0	0	0	0
20121012-256418	0	0	0	0	0	0
20121012-256420	1	0	0	0	0	0
20121012-256424	0	0	0	0	0	0
20121012-256426	0	0	0	0	0	0
20121012-256430	0	0	0	0	0	0
20121012-256432	3	0	0	0	0	0
20121012-256433	1	0	0	0	0	0
20121012-256434	0	0	0	0	0	0
20121012-256441	0	0	0	0	0	0
20121012-256443	0	0	0	0	0	0
20121012-256446	0	0	0	0	0	0
20121012-256448	0	0	0	0	0	0
20121012-256451	0	0	0	0	0	0
20121012-256463	0	0	0	0	0	0
20121012-256481	0	0	0	0	0	0
20121012-256495	3	0	0	0	0	0
20121012-akershus-kan-fa	0	3	0	0	0	0
20121012-biden-slo-harDA	0	0	0	0	0	0
20121012-brasil-det-nye	1	0	1	0	0	0
20121012-brasil-det-nye-	1	0	1	0	0	0
20121012-desserten-som-h	0	0	0	0	0	0
20121012-dette-er	6	0	0	0	0	0
20121012-dette-er-	6	0	0	0	0	0
20121012-dette-er-------	6	0	0	0	0	0
20121012-donald-pa-nytt	0	0	0	0	0	0
20121012-ekstreme-islami	13	0	0	0	0	0
20121012-elektropop-med	0	0	0	0	0	0
20121012-elektropop-med-	0	0	0	0	0	0
20121012-et-goskritt	0	0	0	0	0	0
20121012-et-goskritt-	0	0	0	0	0	0
20121012-eu-er-bearet-ov	0	0	0	0	0	0
20121012-eu-motstander-s	0	0	0	0	0	0
20121012-feil-vinner-til	2	0	0	0	0	0
20121012-flere-familieaf	0	0	0	0	0	0
20121012-flygende-lappet	0	0	0	0	0	0
20121012-folelser-fra-un	0	0	0	0	0	0
20121012-fordeler-og-ule	1	0	0	0	0	0
20121012-fram-fra-glemse	0	0	0	0	0	0
20121012-fredsforskere-n	2	0	0	0	0	0
20121012-fredsprisen	3	0	0	1	1	0
20121012-fredsprisen-	3	0	0	1	1	0
20121012-fredsprisen----	3	0	0	1	1	0
20121012-intim-chatting	0	0	0	0	0	0
20121012-intim-chatting-	0	0	0	0	0	0
20121012-kardemomme-by-s	0	0	0	0	0	0
20121012-nobel-vinneren	1	0	0	0	0	0
20121012-nobel-vinneren-	1	0	0	0	0	0
20121012-nordmann-drept	1	0	0	0	0	0
20121012-nordmann-drept-	1	0	0	0	0	0
20121012-oslo-nye-ma-kut	0	1	0	0	0	0
20121012-oyner-valgseier	0	0	0	0	0	0
20121012-platebutikk-mot	1	0	0	0	0	0
20121012-psykedelisk-hom	0	0	0	0	0	0
20121012-rodgronn-strid	3	0	0	0	0	0
20121012-ruller-og-rulle	0	0	0	0	0	0
20121012-spansk-nektar	0	0	0	0	0	0
20121012-spansk-nektar-	0	0	0	0	0	0
20121012-spansk-nektar--	0	0	0	0	0	0
20121012-stiller-krav-ti	0	0	0	0	0	0
20121012-sto-modell-for	1	1	0	0	0	0
20121012-stoltenberg-gra	2	0	0	0	0	0
20121012-thread256385-	5	0	0	0	0	0
20121012-thread256387-	0	0	0	0	0	0
20121012-thread256389-	0	0	0	0	0	0
20121012-thread256393-	2	0	0	0	0	0
20121012-thread256394-	0	0	0	0	0	0
20121012-thread256395-	0	0	0	0	0	0
20121012-thread256396-	2	1	0	0	0	0
20121012-thread256397-	0	0	0	0	0	0
20121012-thread256414-	2	0	0	0	0	0
20121012-thread256415-	1	0	0	0	0	0
20121012-thread256418-	0	0	0	0	0	0
20121012-thread256420-	1	0	0	0	0	0
20121012-thread256432-	3	0	0	0	0	0
20121012-thread256433-	1	0	0	0	0	0
20121012-thread256434-	0	0	0	0	0	0
20121012-thread256481-	0	0	0	0	0	0
20121012-thread256495-	3	0	0	0	0	0
20121013-256464	0	1	0	0	0	0
20121013-256465	0	0	0	0	0	0
20121013-256467	0	0	0	0	0	0
20121013-256471	2	0	0	0	0	0
20121013-256473	1	1	0	0	0	0
20121013-256474	2	0	0	0	0	0
20121013-256478	0	0	0	0	0	0
20121013-256479	0	0	0	0	0	0
20121013-256480	3	0	0	0	0	0
20121013-256485	3	0	0	0	0	0
20121013-256500	4	0	0	0	0	0
20121013-256501	0	0	0	0	0	0
20121013-256511	2	0	0	0	0	0
20121013-256538	0	0	0	0	0	0
20121013-256551	0	0	0	0	0	0
20121013-article265747.z	0	0	0	0	0	0
20121013-article265753.z	2	0	0	0	0	0
20121013-asiatiske-frist	0	0	0	0	0	0
20121013-autentisk-og-tr	0	0	0	0	0	0
20121013-en-trygg-plass	2	0	0	0	0	0
20121013-en-trygg-plass-	2	0	0	0	0	0
20121013-en-viktig-aner	4	0	0	0	0	0
20121013-far-ikke-drahje	1	0	0	0	0	0
20121013-flott-kammermus	0	0	0	0	0	0
20121013-hangeland-berge	12	0	0	0	0	0
20121013-lokket-inn-i-bo	0	0	0	0	0	0
20121013-mister-boine-av	2	0	0	0	0	0
20121013-norsk-superhelt	0	0	0	0	0	0
20121013-oygards-politis	0	0	0	0	0	0
20121013-pameldingen-bro	2	0	0	0	0	0
20121013-penneknekten	1	0	0	0	0	0
20121013-penneknekten-	1	0	0	0	0	0
20121013-pete-townshends	0	0	0	0	0	0
20121013-skuffet-over-fr	0	0	0	0	0	0
20121013-start-mot-oppry	1	0	0	0	0	0
20121013-sverige-kan-sle	7	0	0	0	0	0
20121013-telenors-dyrekj	0	3	0	0	0	0
20121013-thread256464-	0	1	0	0	0	0
20121013-thread256465-	0	0	0	0	0	0
20121013-thread256467-	0	0	0	0	0	0
20121013-thread256471-	2	0	0	0	0	0
20121013-thread256473-	1	1	0	0	0	0
20121013-thread256474-	2	0	0	0	0	0
20121013-thread256478-	0	0	0	0	0	0
20121013-thread256479-	0	0	0	0	0	0
20121013-thread256480-	3	0	0	0	0	0
20121013-thread256500-	4	0	0	0	0	0
20121013-thread256501-	0	0	0	0	0	0
20121013-thread256511-	2	0	0	0	0	0
20121013-thread256538-	0	0	0	0	0	0
20121013-thread256551-	0	0	0	0	0	0
20121013-var-bror-er-dre	5	0	0	0	0	0
20121013-vi-lar-oss-ikke	0	0	0	0	0	0
20121014-256583	3	0	0	0	0	0
20121014-256584	0	0	0	0	0	0
20121014-256586	2	0	0	1	0	0
20121014-256598	1	0	0	0	0	0
20121014-256603	3	0	0	0	0	0
20121014-256608	1	0	0	0	0	0
20121014-256612	3	0	0	0	0	0
20121014-256638	1	0	0	0	0	0
20121014-256643	1	0	0	0	0	0
20121014-256644	1	0	0	0	0	0
20121014-256650	1	0	0	0	0	0
20121014-256687	0	0	0	0	0	0
20121014-de-aller-narest	0	0	0	0	0	0
20121014-norske-turister	0	0	0	0	0	0
20121014-thread256583-	3	0	0	0	0	0
20121014-thread256584-	0	0	0	0	0	0
20121014-thread256586-	2	0	0	1	0	0
20121014-thread256598-	1	0	0	0	0	0
20121014-thread256608-	1	0	0	0	0	0
20121014-thread256612-	3	0	0	0	0	0
20121014-thread256687-	0	0	0	0	0	0
20121015-256737	5	0	0	0	0	0
20121015-256745	0	0	0	0	0	0
20121015-256750	2	0	0	0	0	0
20121015-256752	0	0	0	0	0	0
20121015-256753	0	0	0	0	0	0
20121015-256755	3	0	0	0	0	0
20121015-256761	4	0	0	0	0	0
20121015-256762	0	0	0	0	0	0
20121015-256780	0	0	0	0	0	0
20121015-256781	0	0	0	0	0	0
20121015-256786	4	0	0	0	0	0
20121015-aksjonskunstner	0	0	0	0	0	0
20121015-avgjor-entras-f	0	0	0	0	0	0
20121015-avhengig-av-svi	1	0	0	0	0	0
20121015-ber-nok-snart-o	0	0	0	0	0	0
20121015-billiarden-kan	8	0	0	1	0	0
20121015-billiarden-kan-	8	0	0	1	0	0
20121015-forelskelse-fra	0	0	0	0	0	0
20121015-forstar-ikke-te	0	0	0	0	0	0
20121015-fra-id-til-prod	2	0	0	0	0	0
20121015-framtidas-tv	4	1	0	0	0	0
20121015-framtidas-tv-	4	1	0	0	0	0
20121015-framtidas-tv---	4	1	0	0	0	0
20121015-har-du-glemt-a	0	0	0	0	0	0
20121015-har-du-glemt-a-	0	0	0	0	0	0
20121015-kafka-skal-fram	0	0	0	0	0	0
20121015-kims-nye-bank	2	0	1	0	0	0
20121015-kims-nye-bank-	2	0	1	0	0	0
20121015-kims-nye-bank--	2	0	1	0	0	0
20121015-klarer-a-stanse	3	1	0	0	0	0
20121015-kvinner-er-like	0	0	2	0	0	0
20121015-litauens-velger	0	0	0	0	0	0
20121015-matte-utsette-f	0	0	0	0	0	0
20121015-medaljens-oljeg	4	0	0	0	0	0
20121015-nye-veier-mot-a	0	0	0	0	0	0
20121015-okonomisk-heste	1	0	0	0	0	0
20121015-oygard-vil-ikke	0	0	0	0	0	0
20121015-slar-ring-om-na	0	0	0	1	0	0
20121015-som-sild-i-tonn	1	0	0	0	0	0
20121015-thread256737-	5	0	0	0	0	0
20121015-thread256745-	0	0	0	0	0	0
20121015-thread256750-	2	0	0	0	0	0
20121015-thread256752-	0	0	0	0	0	0
20121015-thread256753-	0	0	0	0	0	0
20121015-thread256755-	3	0	0	0	0	0
20121015-thread256761-	4	0	0	0	0	0
20121015-thread256762-	0	0	0	0	0	0
20121015-thread256781-	0	0	0	0	0	0
20121015-thread256786-	4	0	0	0	0	0
20121015-tilbake-til-idy	0	0	0	0	0	0
20121015-tre-kastes-ut-a	0	0	0	0	0	0
20121015-vitner-skal-ha	0	0	0	0	0	0
20121015-vitner-skal-ha-	0	0	0	0	0	0
20121016-256815	0	0	0	0	0	0
20121016-256816	5	0	0	0	0	0
20121016-256817	0	0	0	0	0	0
20121016-256819	1	0	0	0	0	0
20121016-256822	0	0	0	0	0	0
20121016-256823	0	0	0	0	0	0
20121016-256827	2	0	0	0	0	0
20121016-256834	1	0	0	0	0	0
20121016-256837	1	0	0	0	0	0
20121016-256841	7	0	0	0	2	0
20121016-256847	1	0	0	0	0	0
20121016-256852	0	0	0	0	0	0
20121016-256854	0	0	0	0	0	0
20121016-256856	1	0	0	0	0	0
20121016-256858	2	0	0	0	0	0
20121016-256860	2	0	0	0	0	0
20121016-256862	2	0	0	0	0	0
20121016-256864	1	0	0	0	0	0
20121016-256867	2	0	0	0	0	0
20121016-256882	4	0	0	0	0	0
20121016-256884	1	0	0	0	0	2
20121016-256895	0	0	0	0	0	0
20121016-256897	0	0	0	0	0	0
20121016-256899	0	0	0	0	0	0
20121016-256905	0	0	0	0	0	0
20121016-256910	0	0	0	0	0	0
20121016-256917	0	0	0	0	0	0
20121016-256954	0	0	0	0	0	0
20121016-den-trotte-tida	1	0	0	0	0	0
20121016-ekstasens-farge	0	0	0	2	0	0
20121016-ernas-oppskrift	4	0	0	0	0	0
20121016-fem-ars-toff-vi	0	0	0	0	0	0
20121016-full-sp-oppvask	0	0	0	0	0	0
20121016-google-ma-skjer	0	0	0	0	0	0
20121016-ingen-sympati-f	0	0	0	0	0	0
20121016-kan-havne-pa-st	0	0	0	0	0	0
20121016-kan-lere-av-var	8	0	0	0	0	0
20121016-karadzic-for-re	0	0	0	0	0	0
20121016-kaster-seg-ut-i	0	0	0	0	0	0
20121016-navarsete-sier	0	0	0	0	0	0
20121016-navarsete-sier-	0	0	0	0	0	0
20121016-ny-sjanse-for-o	0	0	0	0	0	0
20121016-nytt-hap-for-kr	1	0	0	0	0	0
20121016-nytt-treholt-sp	0	0	0	0	0	0
20121016-oygard-trekker	0	0	0	0	0	0
20121016-oygard-trekker-	0	0	0	0	0	0
20121016-pakistans-presi	0	0	0	0	0	0
20121016-snart-klar-for	2	0	0	0	0	0
20121016-snart-klar-for-	2	0	0	0	0	0
20121016-sokte-anonymt-f	2	0	1	0	0	0
20121016-sterke-farger-o	1	0	0	0	0	0
20121016-thread256815-	0	0	0	0	0	0
20121016-thread256816-	5	0	0	0	0	0
20121016-thread256817-	0	0	0	0	0	0
20121016-thread256819-	1	0	0	0	0	0
20121016-thread256822-	0	0	0	0	0	0
20121016-thread256823-	0	0	0	0	0	0
20121016-thread256827-	2	0	0	0	0	0
20121016-thread256834-	1	0	0	0	0	0
20121016-thread256837-	1	0	0	0	0	0
20121016-thread256841-	7	0	0	0	2	0
20121016-thread256847-	1	0	0	0	0	0
20121016-thread256852-	0	0	0	0	0	0
20121016-thread256854-	0	0	0	0	0	0
20121016-thread256856-	1	0	0	0	0	0
20121016-thread256858-	2	0	0	0	0	0
20121016-thread256864-	1	0	0	0	0	0
20121016-thread256882-	4	0	0	0	0	0
20121016-thread256884-	1	0	0	0	0	2
20121016-thread256895-	0	0	0	0	0	0
20121016-truslene-fra-kr	0	0	0	0	0	0
20121016-usikker-framtid	0	0	0	0	0	0
20121016-var-redde	0	0	0	0	0	0
20121016-var-redde-	0	0	0	0	0	0
20121016-var-redde------	0	0	0	0	0	0
20121016-vil-forandre-no	0	0	0	0	0	0
20121016-vil-skyte-norge	7	0	0	0	0	0
20121017-256896	0	0	0	0	0	0
20121017-256900	1	0	0	0	0	0
20121017-256902	2	0	0	0	0	0
20121017-256907	0	0	0	0	0	0
20121017-256914	2	0	0	0	0	0
20121017-256916	2	0	0	0	0	0
20121017-256919	3	0	0	0	0	0
20121017-256920	0	0	0	0	0	0
20121017-256921	2	0	0	0	0	0
20121017-256924	0	0	0	0	0	0
20121017-256925	0	0	0	0	0	0
20121017-256931	2	0	0	0	0	0
20121017-256932	2	0	0	0	0	0
20121017-256933	0	0	0	0	0	0
20121017-256936	0	0	0	0	0	0
20121017-256943	0	0	0	0	0	0
20121017-256946	0	0	0	0	0	0
20121017-256948	5	1	0	0	0	0
20121017-256950	0	0	0	0	0	0
20121017-256953	0	0	0	0	0	0
20121017-256957	7	0	0	0	0	0
20121017-256963	0	0	0	0	0	0
20121017-256988	0	0	0	0	0	0
20121017-257000	0	0	0	0	0	0
20121017-257025	0	0	0	0	0	0
20121017-alle-dagene-ett	2	0	0	0	0	0
20121017-article266162.z	3	0	0	0	0	0
20121017-article266163.z	0	0	0	0	0	0
20121017-article266164.z	2	0	0	0	0	0
20121017-article266165.z	1	0	0	0	1	0
20121017-brannadvarsel-t	1	0	0	0	0	0
20121017-colombiansk-del	1	0	0	0	0	0
20121017-comeback-for-ob	0	0	0	0	0	0
20121017-dempet-og-ubeha	0	0	0	0	0	0
20121017-for-svak-tiltal	0	0	0	0	0	0
20121017-fransk-norsk-kr	3	0	0	0	0	0
20121017-frp-pumper-opp	0	0	0	0	0	0
20121017-frp-pumper-opp-	0	0	0	0	0	0
20121017-frp-viser-samar	1	0	0	0	0	0
20121017-karin-stoltenbe	2	0	1	0	0	0
20121017-klare-for-tv-ka	7	0	0	0	0	0
20121017-la-seg-paddefla	0	0	0	0	0	0
20121017-norge-snudde-og	16	0	0	0	0	0
20121017-om-de-som-sitte	1	0	0	0	1	0
20121017-pa-hoy-tid-med	0	0	0	0	0	0
20121017-romantiske-reis	0	0	0	0	0	0
20121017-rune-klarer-ikk	0	0	0	0	0	0
20121017-staten-er-en-le	1	0	0	0	0	0
20121017-thread256896-	0	0	0	0	0	0
20121017-thread256900-	1	0	0	0	0	0
20121017-thread256902-	2	0	0	0	0	0
20121017-thread256907-	0	0	0	0	0	0
20121017-thread256914-	2	0	0	0	0	0
20121017-thread256916-	2	0	0	0	0	0
20121017-thread256919-	3	0	0	0	0	0
20121017-thread256920-	0	0	0	0	0	0
20121017-thread256921-	2	0	0	0	0	0
20121017-thread256924-	0	0	0	0	0	0
20121017-thread256925-	0	0	0	0	0	0
20121017-thread256931-	2	0	0	0	0	0
20121017-thread256932-	2	0	0	0	0	0
20121017-thread256933-	0	0	0	0	0	0
20121017-thread256948-	5	1	0	0	0	0
20121017-thread256957-	7	0	0	0	0	0
20121017-thread256988-	0	0	0	0	0	0
20121017-toffe-tak-for-f	0	0	0	0	0	0
20121017-ungutta-skaper	5	1	0	0	0	0
20121017-ungutta-skaper-	5	1	0	0	0	0
20121017-var-ikke-sikker	3	0	0	0	0	0
20121017-vi-mangler-ikke	0	0	0	0	0	0
20121017-vif-kan-velge-o	2	0	0	0	0	0
20121017-vil-helsebyrakr	1	1	0	0	0	0
20121018-257024	1	0	0	0	0	0
20121018-257027	1	0	0	1	0	0
20121018-257028	2	0	0	0	0	0
20121018-257039	9	0	0	0	0	0
20121018-257046	0	0	0	0	0	0
20121018-257047	1	0	0	0	0	0
20121018-257048	1	0	0	0	0	0
20121018-257052	0	0	0	0	0	0
20121018-257054	3	0	0	0	0	0
20121018-257055	2	0	0	0	0	0
20121018-257056	2	0	0	0	0	0
20121018-257057	0	0	0	0	0	0
20121018-257077	0	0	0	0	0	0
20121018-article266293.z	0	0	0	0	0	0
20121018-article266294.z	4	0	0	0	0	0
20121018-artist-og-aktiv	1	0	0	0	0	0
20121018-borgen-som-gir	11	0	0	0	0	0
20121018-borgen-som-gir-	11	0	0	0	0	0
20121018-drom-fra-disney	4	0	0	0	0	0
20121018-eu-toppmote-i-k	0	0	0	0	0	0
20121018-fabel-med-for-m	0	0	0	0	0	0
20121018-fire-tiltalt-i	0	0	0	0	0	0
20121018-fire-tiltalt-i-	0	0	0	0	0	0
20121018-flere-passasjer	6	0	0	0	0	0
20121018-harr-til-hollyw	0	0	0	0	1	0
20121018-heldige-england	0	0	0	0	0	0
20121018-ikke-aktuell-so	0	0	0	0	0	0
20121018-imponert-over-n	1	0	0	0	0	0
20121018-ingen-fred-uten	1	0	0	0	0	0
20121018-irak-skuer-mot	0	0	0	0	0	0
20121018-irak-skuer-mot-	0	0	0	0	0	0
20121018-jakter-falk-pa-	0	0	0	0	0	0
20121018-knugende-og-spr	2	0	0	0	0	0
20121018-kommers-i-alvel	1	0	0	0	0	0
20121018-lego-for-liten	0	0	0	0	0	0
20121018-lego-for-liten-	0	0	0	0	0	0
20121018-mangler-volDAek	0	0	0	0	0	0
20121018-mener-oygard-se	0	0	0	0	0	0
20121018-offeret-opplevd	0	0	0	0	0	0
20121018-olso-gar-av-som	0	0	0	0	0	0
20121018-pagrepet-for-kr	1	0	0	0	0	0
20121018-skal-minnes-var	1	0	0	0	0	0
20121018-spokelsestoget	0	0	0	0	0	0
20121018-spokelsestoget-	0	0	0	0	0	0
20121018-starter-priskri	3	1	0	0	0	0
20121018-suv-eren-opel-f	5	0	0	0	0	0
20121018-thread257024-	1	0	0	0	0	0
20121018-thread257027-	1	0	0	1	0	0
20121018-thread257028-	2	0	0	0	0	0
20121018-thread257039-	9	0	0	0	0	0
20121018-thread257046-	0	0	0	0	0	0
20121018-thread257047-	1	0	0	0	0	0
20121018-thread257048-	1	0	0	0	0	0
20121018-thread257052-	0	0	0	0	0	0
20121018-thread257054-	3	0	0	0	0	0
20121018-thread257055-	2	0	0	0	0	0
20121018-thread257056-	2	0	0	0	0	0
20121018-thread257057-	0	0	0	0	0	0
20121018-thread257077-	0	0	0	0	0	0
20121018-trenger-et-mira	1	0	0	0	0	0
20121018-ut-mot-havet-ig	0	0	0	0	0	0
20121018-vennene-vitnet	0	0	0	0	0	0
20121018-vennene-vitnet-	0	0	0	0	0	0
20121019-22-juli-forklar	0	0	0	0	0	0
20121019-257137	0	0	2	0	0	0
20121019-257146	1	0	1	0	0	0
20121019-257147	4	0	0	0	0	0
20121019-257151	0	0	0	0	0	0
20121019-257154	1	0	0	0	0	0
20121019-257158	2	0	0	0	0	0
20121019-257159	0	0	0	0	0	0
20121019-257161	0	0	0	0	0	0
20121019-257171	0	0	0	0	0	0
20121019-257192	0	0	0	0	0	0
20121019-257194	2	0	0	0	1	0
20121019-257205	0	0	0	0	0	0
20121019-derfor-tar-de-s	0	0	0	0	0	0
20121019-det-som-bare-er	0	0	0	0	1	0
20121019-dyrt-og-hellig	0	0	0	0	0	0
20121019-dyrt-og-hellig-	0	0	0	0	0	0
20121019-en-forunderlig	0	0	0	0	0	0
20121019-en-forunderlig-	0	0	0	0	0	0
20121019-fikk-vite-om-bo	0	0	0	0	0	0
20121019-forsvarer-sp-tr	0	0	0	0	0	0
20121019-greit-til-sitt	0	0	0	0	0	0
20121019-greit-til-sitt-	0	0	0	0	0	0
20121019-gripende-helsto	0	0	0	0	0	0
20121019-hadde-ikke-mye	2	0	0	0	0	0
20121019-hadde-ikke-mye-	2	0	0	0	0	0
20121019-han-vil-ha-tv-v	2	0	0	0	0	0
